"","UF","status","n","year","week","min","max"
"3913","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2011,36,"0","0"
"3914","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","23",2011,36,"23","23"
"3915","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2011,36,"1","1"
"3916","Rondônia","Dado estável. Sujeito a pequenas alterações.","1",2011,36,"1","1"
"3917","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2011,36,"0","0"
"3918","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","5",2011,36,"5","5"
"3919","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2011,36,"0","0"
"3920","São Paulo","Dado estável. Sujeito a pequenas alterações.","11",2011,36,"11","11"
"3921","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2011,36,"0","0"
"3922","Acre","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3923","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3924","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3925","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3926","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3927","Brasil","Dado estável. Sujeito a pequenas alterações.","96",2011,37,"96","96"
"3928","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3929","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","3",2011,37,"3","3"
"3930","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3931","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3932","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3933","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3934","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3935","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","49",2011,37,"49","49"
"3936","Paraná","Dado estável. Sujeito a pequenas alterações.","9",2011,37,"9","9"
"3937","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3938","Pará","Dado estável. Sujeito a pequenas alterações.","1",2011,37,"1","1"
"3939","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3940","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2011,37,"1","1"
"3941","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3942","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","13",2011,37,"13","13"
"3943","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","3",2011,37,"3","3"
"3944","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3945","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3946","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","5",2011,37,"5","5"
"3947","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3948","São Paulo","Dado estável. Sujeito a pequenas alterações.","12",2011,37,"12","12"
"3949","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2011,37,"0","0"
"3950","Acre","Dado estável. Sujeito a pequenas alterações.","1",2011,38,"1","1"
"3951","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3952","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3953","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3954","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3955","Brasil","Dado estável. Sujeito a pequenas alterações.","74",2011,38,"74","74"
"3956","Ceará","Dado estável. Sujeito a pequenas alterações.","2",2011,38,"2","2"
"3957","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","3",2011,38,"3","3"
"3958","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2011,38,"1","1"
"3959","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3960","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3961","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3962","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","1",2011,38,"1","1"
"3963","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","36",2011,38,"36","36"
"3964","Paraná","Dado estável. Sujeito a pequenas alterações.","13",2011,38,"13","13"
"3965","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3966","Pará","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3967","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3968","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3969","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3970","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","12",2011,38,"12","12"
"3971","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3972","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3973","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3974","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3975","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3976","São Paulo","Dado estável. Sujeito a pequenas alterações.","5",2011,38,"5","5"
"3977","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2011,38,"0","0"
"3978","Acre","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3979","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3980","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3981","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3982","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3983","Brasil","Dado estável. Sujeito a pequenas alterações.","94",2011,39,"94","94"
"3984","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3985","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","1",2011,39,"1","1"
"3986","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2011,39,"1","1"
"3987","Goiás","Dado estável. Sujeito a pequenas alterações.","1",2011,39,"1","1"
"3988","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3989","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3990","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","1",2011,39,"1","1"
"3991","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","48",2011,39,"48","48"
"3992","Paraná","Dado estável. Sujeito a pequenas alterações.","12",2011,39,"12","12"
"3993","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3994","Pará","Dado estável. Sujeito a pequenas alterações.","1",2011,39,"1","1"
"3995","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3996","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"3997","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","2",2011,39,"2","2"
"3998","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","8",2011,39,"8","8"
"3999","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2011,39,"1","1"
"4000","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"4001","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"4002","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","3",2011,39,"3","3"
"4003","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2011,39,"0","0"
"4004","São Paulo","Dado estável. Sujeito a pequenas alterações.","13",2011,39,"13","13"
"4005","Tocantins","Dado estável. Sujeito a pequenas alterações.","2",2011,39,"2","2"
"4006","Acre","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4007","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4008","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4009","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4010","Bahia","Dado estável. Sujeito a pequenas alterações.","1",2011,40,"1","1"
"4011","Brasil","Dado estável. Sujeito a pequenas alterações.","64",2011,40,"64","64"
"4012","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4013","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","1",2011,40,"1","1"
"4014","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4015","Goiás","Dado estável. Sujeito a pequenas alterações.","1",2011,40,"1","1"
"4016","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4017","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4018","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4019","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","33",2011,40,"33","33"
"4020","Paraná","Dado estável. Sujeito a pequenas alterações.","7",2011,40,"7","7"
"4021","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4022","Pará","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4023","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4024","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2011,40,"1","1"
"4025","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4026","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","4",2011,40,"4","4"
"4027","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","3",2011,40,"3","3"
"4028","Rondônia","Dado estável. Sujeito a pequenas alterações.","1",2011,40,"1","1"
"4029","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4030","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","2",2011,40,"2","2"
"4031","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4032","São Paulo","Dado estável. Sujeito a pequenas alterações.","10",2011,40,"10","10"
"4033","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2011,40,"0","0"
"4034","Acre","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4035","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4036","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4037","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4038","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4039","Brasil","Dado estável. Sujeito a pequenas alterações.","62",2011,41,"62","62"
"4040","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4041","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","2",2011,41,"2","2"
"4042","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4043","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4044","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4045","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4046","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4047","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","32",2011,41,"32","32"
"4048","Paraná","Dado estável. Sujeito a pequenas alterações.","4",2011,41,"4","4"
"4049","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4050","Pará","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4051","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4052","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4053","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4054","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","10",2011,41,"10","10"
"4055","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4056","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4057","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4058","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","3",2011,41,"3","3"
"4059","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4060","São Paulo","Dado estável. Sujeito a pequenas alterações.","11",2011,41,"11","11"
"4061","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2011,41,"0","0"
"4062","Acre","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4063","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4064","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4065","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4066","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4067","Brasil","Dado estável. Sujeito a pequenas alterações.","71",2011,42,"71","71"
"4068","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4069","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4070","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2011,42,"1","1"
"4071","Goiás","Dado estável. Sujeito a pequenas alterações.","1",2011,42,"1","1"
"4072","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4073","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4074","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4075","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","33",2011,42,"33","33"
"4076","Paraná","Dado estável. Sujeito a pequenas alterações.","13",2011,42,"13","13"
"4077","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4078","Pará","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4079","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4080","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2011,42,"1","1"
"4081","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4082","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","5",2011,42,"5","5"
"4083","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4084","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4085","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4086","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4087","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4088","São Paulo","Dado estável. Sujeito a pequenas alterações.","17",2011,42,"17","17"
"4089","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2011,42,"0","0"
"4090","Acre","Dado estável. Sujeito a pequenas alterações.","0",2011,43,"0","0"
"4091","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2011,43,"0","0"
"4092","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2011,43,"0","0"
"4093","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2011,43,"0","0"
"4094","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2011,43,"0","0"
"4095","Brasil","Dado estável. Sujeito a pequenas alterações.","61",2011,43,"61","61"
"4096","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2011,43,"0","0"
"4097","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2011,43,"0","0"
"4098","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2011,43,"0","0"
